time,converged,min_voltage_pu,max_voltage_pu,max_line_loading_percent,max_trafo_loading_percent,line_losses_MW,trafo_losses_MW,total_losses_MW,total_base_load_MW,total_ev_charging_MW,total_depot_load_MW
2026-01-09 12:00:00+00:00,True,0.9932353282681776,1.03,26.25433805813599,58.535493407261995,0.04533205308601552,0.022712667107377627,0.06804472019339314,3.5864832178,0.0,3.5864832178
2026-01-09 13:00:00+00:00,True,0.9932128339161714,1.03,26.28652840994967,58.601966762068045,0.04540628948909793,0.02274693553163587,0.0681532250207338,3.6037662661,0.0,3.6037662661
2026-01-09 14:00:00+00:00,True,0.9931914790606621,1.03,26.31708619850141,58.66506218778233,0.0454769625351975,0.02277949600517637,0.06825645854037388,3.6201695908000002,0.0,3.6201695908000002
2026-01-09 15:00:00+00:00,True,0.9923766166524809,1.03,27.481632406599914,61.06499302281142,0.04831624333746237,0.024042165494579493,0.07235840883204187,4.2430419096,0.0,4.2430419096
2026-01-09 16:00:00+00:00,True,0.9923202153209059,1.03,27.562123130933447,61.23055478875666,0.04852297053602696,0.024131009779665646,0.0726539803156926,4.2859360748,0.0,4.2859360748
2026-01-09 17:00:00+00:00,True,0.9922986142935746,1.03,27.59294595337498,61.29394411729234,0.04860249190782248,0.024165085340936088,0.07276757724875857,4.3023565804,0.0,4.3023565804
2026-01-09 18:00:00+00:00,True,0.9923285418027312,1.03,27.550241336387586,61.206117515210764,0.04849236902861531,0.02411788206214993,0.07261025109076524,4.2796054128,0.0,4.2796054128
2026-01-09 19:00:00+00:00,True,0.992411521511109,1.03,27.43181164690876,60.96249687334502,0.04818896455261715,0.023987276089133758,0.0721762406417509,4.2164820899,0.0,4.2164820899
2026-01-09 20:00:00+00:00,True,0.9930730203375622,1.03,26.48656098901787,59.01487523836828,0.045872480901013826,0.022960608356241252,0.06883308925725508,3.7110869158999997,0.0,3.7110869158999997
2026-01-09 21:00:00+00:00,True,0.9930863628014527,1.03,26.467475303436927,58.97549028116109,0.04582763741858794,0.022940167156484392,0.06876780457507234,3.7008528474999998,0.0,3.7008528474999998
2026-01-09 22:00:00+00:00,True,0.9931747324208402,1.03,26.341048548772378,58.71453488661748,0.0455325192075125,0.022805049235552488,0.06833756844306499,3.6330303308999996,0.0,3.6330303308999996
2026-01-09 23:00:00+00:00,True,0.9949765595962412,1.03,24.02990374543862,54.124671868357495,0.04086637991363625,0.02050651961600103,0.06137289952963728,2.0880376399,0.37643478,2.4644724199
2026-01-10 00:00:00+00:00,True,0.9950298054063828,1.03,23.983502555725547,54.05063628178325,0.04079625995895439,0.02046961476439435,0.06126587472334874,2.0301502228,0.418,2.4481502228000003
2026-01-10 01:00:00+00:00,True,0.9946851754726637,1.03,25.045350148147367,56.6405020238718,0.043169364131949425,0.021709826999437354,0.06487919113138678,1.9973473328,1.1852173959999999,3.1825647288
2026-01-10 02:00:00+00:00,True,0.9945032506966518,1.03,25.58355178078135,57.926427387991396,0.04447557933558406,0.022346455363965845,0.0668220346995499,1.9920514786999999,1.553565217,3.5456166956999997
2026-01-10 03:00:00+00:00,True,0.9947960982224122,1.03,24.891731203967424,56.329773573161354,0.042856954532586825,0.021554586727470237,0.06441154126005706,1.9078020967999998,1.194,3.1018020967999997
