time,depot,bus,loss_coefficient,base_loss_MW,perturbed_loss_MW,delta_p_MW
2026-01-12 02:00:00+00:00,Postnord,1,0.0043131362999354605,0.059030154782837144,0.05924581159783392,0.05
2026-01-12 02:00:00+00:00,Airmee,1,0.0043131362999354605,0.059030154782837144,0.05924581159783392,0.05
2026-01-12 03:00:00+00:00,ICA,1,0.00425913535437375,0.05869986324262608,0.058912820010344764,0.05
2026-01-12 03:00:00+00:00,Mathem,1,0.00425913535437375,0.05869986324262608,0.058912820010344764,0.05
2026-01-12 03:00:00+00:00,Postnord,1,0.00425913535437375,0.05869986324262608,0.058912820010344764,0.05
2026-01-12 03:00:00+00:00,Airmee,1,0.00425913535437375,0.05869986324262608,0.058912820010344764,0.05
2026-01-12 04:00:00+00:00,ICA,1,0.005446702612383891,0.06688052092730092,0.06715285605792011,0.05
2026-01-12 04:00:00+00:00,Mathem,1,0.005446702612383891,0.06688052092730092,0.06715285605792011,0.05
2026-01-12 04:00:00+00:00,Postnord,1,0.005446702612383891,0.06688052092730092,0.06715285605792011,0.05
2026-01-12 04:00:00+00:00,Airmee,1,0.005446702612383891,0.06688052092730092,0.06715285605792011,0.05
2026-01-12 05:00:00+00:00,ICA,1,0.005850580999573751,0.07009439344762362,0.07038692249760231,0.05
2026-01-12 05:00:00+00:00,Mathem,1,0.005850580999573751,0.07009439344762362,0.07038692249760231,0.05
2026-01-12 05:00:00+00:00,Postnord,1,0.005850580999573751,0.07009439344762362,0.07038692249760231,0.05
2026-01-12 05:00:00+00:00,Airmee,1,0.005850580999573751,0.07009439344762362,0.07038692249760231,0.05
2026-01-12 06:00:00+00:00,ICA,1,0.005836247201498057,0.0699766363164355,0.0702684486765104,0.05
2026-01-12 06:00:00+00:00,Mathem,1,0.005836247201498057,0.0699766363164355,0.0702684486765104,0.05
2026-01-12 06:00:00+00:00,Postnord,1,0.005836247201498057,0.0699766363164355,0.0702684486765104,0.05
2026-01-12 06:00:00+00:00,Airmee,1,0.005836247201498057,0.0699766363164355,0.0702684486765104,0.05
