time,depot,charging_MW,base_load_MW,total_depot_load_MW,availability,day,dt_h,charging_efficiency
2026-01-03 00:00:00+00:00,ICA,0.776,0.8504080156,1.6264080156,1.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 00:00:00+00:00,Mathem,0.286,0.5428170042,0.8288170042,1.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 00:00:00+00:00,Postnord,0.418,0.4585257375,0.8765257375,1.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 01:00:00+00:00,Airmee,0.132,0.1736713042,0.3056713042,1.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 01:00:00+00:00,ICA,0.776,0.8441258405,1.6201258405,1.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 01:00:00+00:00,Mathem,0.286,0.5392829874,0.8252829874000001,1.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 01:00:00+00:00,Postnord,0.418,0.4607811474,0.8787811474,1.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 02:00:00+00:00,Airmee,0.132,0.1636120367,0.2956120367,1.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 02:00:00+00:00,ICA,0.776,0.8622057399,1.6382057399,1.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 02:00:00+00:00,Mathem,0.286,0.5152380048,0.8012380048000001,1.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 02:00:00+00:00,Postnord,0.418,0.4542516997999999,0.8722516997999998,1.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 03:00:00+00:00,Airmee,0.132,0.1723114949,0.3043114949,1.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 03:00:00+00:00,ICA,0.776,0.8024638651,1.5784638651,1.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 03:00:00+00:00,Mathem,0.286,0.5338757587,0.8198757587000001,1.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 03:00:00+00:00,Postnord,0.0,0.4454774018,0.4454774018,0.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 04:00:00+00:00,Airmee,0.0,0.1611315692,0.1611315692,1.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 04:00:00+00:00,ICA,0.0,0.8308895446,0.8308895446,1.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 04:00:00+00:00,Mathem,0.0,0.5032378898000001,0.5032378898000001,1.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 04:00:00+00:00,Postnord,0.0,0.4210919953,0.4210919953,0.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 05:00:00+00:00,Airmee,0.0,0.1633469836,0.1633469836,1.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 05:00:00+00:00,ICA,0.0,0.8333469867,0.8333469867,1.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 05:00:00+00:00,Mathem,0.0,0.4992278779999999,0.4992278779999999,1.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 05:00:00+00:00,Postnord,0.0,0.4241555617999999,0.4241555617999999,0.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 06:00:00+00:00,Airmee,0.0,0.3589502812,0.3589502812,1.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 06:00:00+00:00,ICA,0.0,1.365231373,1.365231373,0.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 06:00:00+00:00,Mathem,0.0,0.8975219483,0.8975219483,1.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 06:00:00+00:00,Postnord,0.0,1.255552329,1.255552329,0.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 07:00:00+00:00,Airmee,0.0,0.3800354766,0.3800354766,1.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 07:00:00+00:00,ICA,0.0,1.366408111,1.366408111,0.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 07:00:00+00:00,Mathem,0.0,0.9066376966,0.9066376966,0.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 07:00:00+00:00,Postnord,0.0,1.26569585,1.26569585,0.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 08:00:00+00:00,Airmee,0.0,0.3708636012,0.3708636012,0.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 08:00:00+00:00,ICA,0.0,1.3597885040000002,1.3597885040000002,0.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 08:00:00+00:00,Mathem,0.0,0.8854706033,0.8854706033,0.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 08:00:00+00:00,Postnord,0.0,1.269449186,1.269449186,0.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 09:00:00+00:00,Airmee,0.0,0.3976888227,0.3976888227,0.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 09:00:00+00:00,ICA,0.0,1.375995437,1.375995437,0.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 09:00:00+00:00,Mathem,0.0,0.9185960491,0.9185960491,0.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 09:00:00+00:00,Postnord,0.0,1.244989588,1.244989588,0.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 10:00:00+00:00,Airmee,0.0,0.3361122974,0.3361122974,0.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 10:00:00+00:00,ICA,0.0,1.216585739,1.216585739,0.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 10:00:00+00:00,Mathem,0.0,0.8066643826,0.8066643826,0.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 10:00:00+00:00,Postnord,0.0,1.0469285110000002,1.0469285110000002,0.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 11:00:00+00:00,Airmee,0.0,0.334705989,0.334705989,0.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 11:00:00+00:00,ICA,0.0,1.250948473,1.250948473,0.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 11:00:00+00:00,Mathem,0.0,0.7862738243999999,0.7862738243999999,0.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 11:00:00+00:00,Postnord,0.0,1.078148083,1.078148083,0.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 12:00:00+00:00,Airmee,0.0,0.3571666169,0.3571666169,0.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 12:00:00+00:00,ICA,0.0,1.268897491,1.268897491,0.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 12:00:00+00:00,Mathem,0.0,0.8267965550999999,0.8267965550999999,0.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 12:00:00+00:00,Postnord,0.0,1.0846331299999998,1.0846331299999998,0.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 13:00:00+00:00,Airmee,0.0,0.3624459093,0.3624459093,0.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 13:00:00+00:00,ICA,0.0,1.267240614,1.267240614,0.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 13:00:00+00:00,Mathem,0.0,0.8329512594,0.8329512594,0.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 13:00:00+00:00,Postnord,0.0,1.071016104,1.071016104,0.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 14:00:00+00:00,Airmee,0.0,0.3489968938,0.3489968938,0.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 14:00:00+00:00,ICA,0.0,1.273859364,1.273859364,0.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 14:00:00+00:00,Mathem,0.0,0.8416088918000001,0.8416088918000001,0.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 14:00:00+00:00,Postnord,0.0,1.073067411,1.073067411,0.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 15:00:00+00:00,Airmee,0.0,0.4348380672,0.4348380672,0.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 15:00:00+00:00,ICA,0.0,1.4379862840000002,1.4379862840000002,0.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 15:00:00+00:00,Mathem,0.0,0.9585513266,0.9585513266,0.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 15:00:00+00:00,Postnord,0.0,1.339450155,1.339450155,0.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 16:00:00+00:00,Airmee,0.0,0.4190309867,0.4190309867,1.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 16:00:00+00:00,ICA,0.0,1.46850835,1.46850835,0.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 16:00:00+00:00,Mathem,0.0,0.9584046555,0.9584046555,0.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 16:00:00+00:00,Postnord,0.0,1.351744546,1.351744546,0.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 17:00:00+00:00,Airmee,0.0,0.4145326358,0.4145326358,1.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 17:00:00+00:00,ICA,0.0,1.465286238,1.465286238,1.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 17:00:00+00:00,Mathem,0.0,0.9784099129,0.9784099129,1.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 17:00:00+00:00,Postnord,0.0,1.359723623,1.359723623,0.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 18:00:00+00:00,Airmee,0.0,0.2017323902,0.2017323902,1.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 18:00:00+00:00,ICA,0.0,0.899302175,0.899302175,1.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 18:00:00+00:00,Mathem,0.0,0.5704136602,0.5704136602,1.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 18:00:00+00:00,Postnord,0.0,0.5125650662000001,0.5125650662000001,0.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 19:00:00+00:00,Airmee,0.0,0.1781901492,0.1781901492,1.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 19:00:00+00:00,ICA,0.0,0.8895257769999999,0.8895257769999999,1.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 19:00:00+00:00,Mathem,0.0,0.5757852647,0.5757852647,1.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 19:00:00+00:00,Postnord,0.0,0.5238952286999999,0.5238952286999999,0.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 20:00:00+00:00,Airmee,0.0,0.1870515955,0.1870515955,1.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 20:00:00+00:00,ICA,0.0,0.9001340570999999,0.9001340570999999,1.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 20:00:00+00:00,Mathem,0.0,0.5635163639999999,0.5635163639999999,1.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 20:00:00+00:00,Postnord,0.0,0.5231786207,0.5231786207,0.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 21:00:00+00:00,Airmee,0.0,0.1999133084,0.1999133084,1.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 21:00:00+00:00,ICA,0.0,0.9061535367,0.9061535367,1.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 21:00:00+00:00,Mathem,0.0,0.5611010779,0.5611010779,1.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 21:00:00+00:00,Postnord,0.0,0.4883208501,0.4883208501,1.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 22:00:00+00:00,Airmee,0.0,0.1843659942,0.1843659942,1.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 22:00:00+00:00,ICA,0.0,0.8721755002,0.8721755002,1.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 22:00:00+00:00,Mathem,0.0,0.5773872313,0.5773872313,1.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 22:00:00+00:00,Postnord,0.0,0.4841329612,0.4841329612,1.0,2026-01-02 23:00:00+00:00,1.0,0.92
2026-01-03 23:00:00+00:00,Airmee,0.0,0.1657477878,0.1657477878,1.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-03 23:00:00+00:00,ICA,0.6786087,0.8766114697,1.5552201697,1.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-03 23:00:00+00:00,Mathem,0.088608696,0.5479517230000001,0.636560419,1.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-03 23:00:00+00:00,Postnord,0.37643478,0.4901331942,0.8665679742000001,1.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 00:00:00+00:00,Airmee,0.132,0.1798236554,0.3118236554,1.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 00:00:00+00:00,ICA,0.776,0.8587042804,1.6347042804,1.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 00:00:00+00:00,Mathem,0.286,0.5336668815000001,0.8196668815000001,1.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 00:00:00+00:00,Postnord,0.418,0.4716364571999999,0.8896364572,1.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 01:00:00+00:00,Airmee,0.132,0.1601839453,0.2921839453,1.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 01:00:00+00:00,ICA,0.776,0.8581005796,1.6341005796,1.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 01:00:00+00:00,Mathem,0.286,0.5248758833,0.8108758833,1.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 01:00:00+00:00,Postnord,0.418,0.4602534419,0.8782534419,1.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 02:00:00+00:00,Airmee,0.132,0.1665909526,0.2985909526,1.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 02:00:00+00:00,ICA,0.776,0.8280145434999999,1.6040145435,1.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 02:00:00+00:00,Mathem,0.286,0.5199988855000001,0.8059988855,1.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 02:00:00+00:00,Postnord,0.418,0.4481971446,0.8661971446,1.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 03:00:00+00:00,Airmee,0.073565217,0.1531978101999999,0.2267630271999999,1.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 03:00:00+00:00,ICA,0.776,0.8172913362,1.5932913362,1.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 03:00:00+00:00,Mathem,0.286,0.5244318461999999,0.8104318462,1.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 03:00:00+00:00,Postnord,0.0,0.4264270733,0.4264270733,0.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 04:00:00+00:00,Airmee,0.0,0.1613689648,0.1613689648,1.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 04:00:00+00:00,ICA,0.0,0.8261436671,0.8261436671,1.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 04:00:00+00:00,Mathem,0.0,0.5177830248,0.5177830248,1.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 04:00:00+00:00,Postnord,0.0,0.4133229354,0.4133229354,0.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 05:00:00+00:00,Airmee,0.0,0.1544704180999999,0.1544704180999999,1.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 05:00:00+00:00,ICA,0.0,0.8115763309,0.8115763309,1.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 05:00:00+00:00,Mathem,0.0,0.5104650396,0.5104650396,1.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 05:00:00+00:00,Postnord,0.0,0.4041807932,0.4041807932,0.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 06:00:00+00:00,Airmee,0.0,0.3900188759999999,0.3900188759999999,1.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 06:00:00+00:00,ICA,0.0,1.384875603,1.384875603,0.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 06:00:00+00:00,Mathem,0.0,0.8900296980000001,0.8900296980000001,1.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 06:00:00+00:00,Postnord,0.0,1.263995494,1.263995494,0.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 07:00:00+00:00,Airmee,0.0,0.3674188252,0.3674188252,1.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 07:00:00+00:00,ICA,0.0,1.374471373,1.374471373,0.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 07:00:00+00:00,Mathem,0.0,0.8919363859,0.8919363859,0.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 07:00:00+00:00,Postnord,0.0,1.242955084,1.242955084,0.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 08:00:00+00:00,Airmee,0.0,0.3914182727,0.3914182727,0.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 08:00:00+00:00,ICA,0.0,1.356996122,1.356996122,0.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 08:00:00+00:00,Mathem,0.0,0.9062379508,0.9062379508,0.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 08:00:00+00:00,Postnord,0.0,1.265331725,1.265331725,0.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 09:00:00+00:00,Airmee,0.0,0.4002050479999999,0.4002050479999999,0.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 09:00:00+00:00,ICA,0.0,1.389130853,1.389130853,0.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 09:00:00+00:00,Mathem,0.0,0.9226354888,0.9226354888,0.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 09:00:00+00:00,Postnord,0.0,1.260984523,1.260984523,0.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 10:00:00+00:00,Airmee,0.0,0.3132298564,0.3132298564,0.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 10:00:00+00:00,ICA,0.0,1.22906891,1.22906891,0.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 10:00:00+00:00,Mathem,0.0,0.8148962026000001,0.8148962026000001,0.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 10:00:00+00:00,Postnord,0.0,1.045318687,1.045318687,0.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 11:00:00+00:00,Airmee,0.0,0.3448094784,0.3448094784,0.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 11:00:00+00:00,ICA,0.0,1.242324276,1.242324276,0.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 11:00:00+00:00,Mathem,0.0,0.8281377743,0.8281377743,0.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 11:00:00+00:00,Postnord,0.0,1.048076321,1.048076321,0.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 12:00:00+00:00,Airmee,0.0,0.3285245166,0.3285245166,0.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 12:00:00+00:00,ICA,0.0,1.257684823,1.257684823,0.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 12:00:00+00:00,Mathem,0.0,0.8139371959,0.8139371959,0.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 12:00:00+00:00,Postnord,0.0,1.066111189,1.066111189,0.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 13:00:00+00:00,Airmee,0.0,0.3275957918,0.3275957918,0.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 13:00:00+00:00,ICA,0.0,1.272357319,1.272357319,0.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 13:00:00+00:00,Mathem,0.0,0.8270923718000001,0.8270923718000001,0.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 13:00:00+00:00,Postnord,0.0,1.076574452,1.076574452,0.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 14:00:00+00:00,Airmee,0.0,0.3555756263999999,0.3555756263999999,0.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 14:00:00+00:00,ICA,0.0,1.29525734,1.29525734,0.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 14:00:00+00:00,Mathem,0.0,0.8303082863,0.8303082863,0.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 14:00:00+00:00,Postnord,0.0,1.097905771,1.097905771,0.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 15:00:00+00:00,Airmee,0.0,0.4212008673,0.4212008673,0.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 15:00:00+00:00,ICA,0.0,1.43785208,1.43785208,0.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 15:00:00+00:00,Mathem,0.0,0.9452088169,0.9452088169,0.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 15:00:00+00:00,Postnord,0.0,1.324137282,1.324137282,0.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 16:00:00+00:00,Airmee,0.0,0.4189077068,0.4189077068,1.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 16:00:00+00:00,ICA,0.0,1.460847644,1.460847644,0.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 16:00:00+00:00,Mathem,0.0,0.9582394098,0.9582394098,0.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 16:00:00+00:00,Postnord,0.0,1.351069797,1.351069797,0.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 17:00:00+00:00,Airmee,0.0,0.4080860041999999,0.4080860041999999,1.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 17:00:00+00:00,ICA,0.0,1.466516805,1.466516805,1.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 17:00:00+00:00,Mathem,0.0,0.958339599,0.958339599,1.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 17:00:00+00:00,Postnord,0.0,1.378899741,1.378899741,0.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 18:00:00+00:00,Airmee,0.0,0.190685089,0.190685089,1.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 18:00:00+00:00,ICA,0.0,0.888960596,0.888960596,1.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 18:00:00+00:00,Mathem,0.0,0.5612799773,0.5612799773,1.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 18:00:00+00:00,Postnord,0.0,0.5238154138,0.5238154138,0.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 19:00:00+00:00,Airmee,0.0,0.1879723442,0.1879723442,1.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 19:00:00+00:00,ICA,0.0,0.8916832408,0.8916832408,1.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 19:00:00+00:00,Mathem,0.0,0.57099128,0.57099128,1.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 19:00:00+00:00,Postnord,0.0,0.5121293026,0.5121293026,0.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 20:00:00+00:00,Airmee,0.0,0.1804278204,0.1804278204,1.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 20:00:00+00:00,ICA,0.0,0.9058710111,0.9058710111,1.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 20:00:00+00:00,Mathem,0.0,0.5527507325000001,0.5527507325000001,1.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 20:00:00+00:00,Postnord,0.0,0.5201081272,0.5201081272,0.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 21:00:00+00:00,Airmee,0.0,0.1804171762,0.1804171762,1.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 21:00:00+00:00,ICA,0.0,0.8907871005,0.8907871005,1.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 21:00:00+00:00,Mathem,0.0,0.5644716266,0.5644716266,1.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 21:00:00+00:00,Postnord,0.0,0.5073333378,0.5073333378,1.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 22:00:00+00:00,Airmee,0.0,0.1694439527,0.1694439527,1.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 22:00:00+00:00,ICA,0.0,0.8859328286,0.8859328286,1.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 22:00:00+00:00,Mathem,0.0,0.5584059621999999,0.5584059621999999,1.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 22:00:00+00:00,Postnord,0.0,0.5069614772,0.5069614772,1.0,2026-01-03 23:00:00+00:00,1.0,0.92
2026-01-04 23:00:00+00:00,Airmee,0.073565217,0.1828177858,0.2563830028,1.0,2026-01-04 23:00:00+00:00,1.0,0.92
2026-01-04 23:00:00+00:00,ICA,0.776,0.8674250693000001,1.6434250693,1.0,2026-01-04 23:00:00+00:00,1.0,0.92
2026-01-04 23:00:00+00:00,Mathem,0.286,0.5488865049,0.8348865049,1.0,2026-01-04 23:00:00+00:00,1.0,0.92
2026-01-04 23:00:00+00:00,Postnord,0.418,0.5108077381,0.9288077381,1.0,2026-01-04 23:00:00+00:00,1.0,0.92
2026-01-05 00:00:00+00:00,Airmee,0.0,0.1843120232,0.1843120232,1.0,2026-01-04 23:00:00+00:00,1.0,0.92
2026-01-05 00:00:00+00:00,ICA,0.6786087,0.8480844157999999,1.5266931158,1.0,2026-01-04 23:00:00+00:00,1.0,0.92
2026-01-05 00:00:00+00:00,Mathem,0.088608696,0.5341850946,0.6227937906,1.0,2026-01-04 23:00:00+00:00,1.0,0.92
2026-01-05 00:00:00+00:00,Postnord,0.37643478,0.4872195816,0.8636543616000001,1.0,2026-01-04 23:00:00+00:00,1.0,0.92
2026-01-05 01:00:00+00:00,Airmee,0.132,0.1554908619999999,0.2874908619999999,1.0,2026-01-04 23:00:00+00:00,1.0,0.92
2026-01-05 01:00:00+00:00,ICA,0.776,0.8557243299,1.6317243299,1.0,2026-01-04 23:00:00+00:00,1.0,0.92
2026-01-05 01:00:00+00:00,Mathem,0.286,0.5215946109,0.8075946109000001,1.0,2026-01-04 23:00:00+00:00,1.0,0.92
2026-01-05 01:00:00+00:00,Postnord,0.418,0.4563528645999999,0.8743528645999998,1.0,2026-01-04 23:00:00+00:00,1.0,0.92
2026-01-05 02:00:00+00:00,Airmee,0.132,0.1609155093,0.2929155093,1.0,2026-01-04 23:00:00+00:00,1.0,0.92
2026-01-05 02:00:00+00:00,ICA,0.776,0.8389806884,1.6149806884,1.0,2026-01-04 23:00:00+00:00,1.0,0.92
2026-01-05 02:00:00+00:00,Mathem,0.286,0.5456777957000001,0.8316777957000001,1.0,2026-01-04 23:00:00+00:00,1.0,0.92
