time,depot,bus,charger_power_MW,safe_charging_limit_MW,all_installed_feasible,min_voltage_pu_at_full_charge,max_line_loading_percent_at_full_charge,max_trafo_loading_percent_at_full_charge,full_charge_failure_reason
2026-01-01 07:00:00+00:00,Postnord,1,0.418,0.418,True,0.9918446194670845,29.447628878229864,65.80685445713029,none
2026-01-01 07:00:00+00:00,Airmee,1,0.132,0.132,True,0.9918446194670845,29.447628878229864,65.80685445713029,none
2026-01-01 08:00:00+00:00,ICA,1,0.776,0.776,True,0.991896059174669,29.374115466345422,65.65809314480576,none
2026-01-01 08:00:00+00:00,Mathem,1,0.286,0.286,True,0.991896059174669,29.374115466345422,65.65809314480576,none
2026-01-01 08:00:00+00:00,Postnord,1,0.418,0.418,True,0.991896059174669,29.374115466345422,65.65809314480576,none
2026-01-01 08:00:00+00:00,Airmee,1,0.132,0.132,True,0.991896059174669,29.374115466345422,65.65809314480576,none
2026-01-01 09:00:00+00:00,ICA,1,0.776,0.776,True,0.9918580530908,29.42843246102332,65.76801037270492,none
2026-01-01 09:00:00+00:00,Mathem,1,0.286,0.286,True,0.9918580530908,29.42843246102332,65.76801037270492,none
2026-01-01 09:00:00+00:00,Postnord,1,0.418,0.418,True,0.9918580530908,29.42843246102332,65.76801037270492,none
2026-01-01 09:00:00+00:00,Airmee,1,0.132,0.132,True,0.9918580530908,29.42843246102332,65.76801037270492,none
2026-01-01 10:00:00+00:00,ICA,1,0.776,0.776,True,0.9924426884978698,28.59201018362055,64.07383338874814,none
2026-01-01 10:00:00+00:00,Mathem,1,0.286,0.286,True,0.9924426884978698,28.59201018362055,64.07383338874814,none
2026-01-01 10:00:00+00:00,Postnord,1,0.418,0.418,True,0.9924426884978698,28.59201018362055,64.07383338874814,none
2026-01-01 10:00:00+00:00,Airmee,1,0.132,0.132,True,0.9924426884978698,28.59201018362055,64.07383338874814,none
2026-01-01 11:00:00+00:00,ICA,1,0.776,0.776,True,0.9924740391927418,28.547106880458944,63.982781061206104,none
2026-01-01 11:00:00+00:00,Mathem,1,0.286,0.286,True,0.9924740391927418,28.547106880458944,63.982781061206104,none
2026-01-01 11:00:00+00:00,Postnord,1,0.418,0.418,True,0.9924740391927418,28.547106880458944,63.982781061206104,none
2026-01-01 11:00:00+00:00,Airmee,1,0.132,0.132,True,0.9924740391927418,28.547106880458944,63.982781061206104,none
2026-01-01 12:00:00+00:00,ICA,1,0.776,0.776,True,0.9923746862866308,28.689386338350875,64.27126209264823,none
2026-01-01 12:00:00+00:00,Mathem,1,0.286,0.286,True,0.9923746862866308,28.689386338350875,64.27126209264823,none
2026-01-01 12:00:00+00:00,Postnord,1,0.418,0.418,True,0.9923746862866308,28.689386338350875,64.27126209264823,none
2026-01-01 12:00:00+00:00,Airmee,1,0.132,0.132,True,0.9923746862866308,28.689386338350875,64.27126209264823,none
2026-01-01 13:00:00+00:00,ICA,1,0.776,0.776,True,0.9923085642989233,28.784040087123437,64.46313857748311,none
2026-01-01 13:00:00+00:00,Mathem,1,0.286,0.286,True,0.9923085642989233,28.784040087123437,64.46313857748311,none
2026-01-01 13:00:00+00:00,Postnord,1,0.418,0.418,True,0.9923085642989233,28.784040087123437,64.46313857748311,none
2026-01-01 13:00:00+00:00,Airmee,1,0.132,0.132,True,0.9923085642989233,28.784040087123437,64.46313857748311,none
2026-01-01 14:00:00+00:00,ICA,1,0.776,0.776,True,0.9923049693064923,28.789185474575262,64.47356808875068,none
2026-01-01 14:00:00+00:00,Mathem,1,0.286,0.286,True,0.9923049693064923,28.789185474575262,64.47356808875068,none
2026-01-01 14:00:00+00:00,Postnord,1,0.418,0.418,True,0.9923049693064923,28.789185474575262,64.47356808875068,none
2026-01-01 14:00:00+00:00,Airmee,1,0.132,0.132,True,0.9923049693064923,28.789185474575262,64.47356808875068,none
2026-01-01 15:00:00+00:00,ICA,1,0.776,0.776,True,0.9914396998374218,30.02564439628928,66.97593087674578,none
2026-01-01 15:00:00+00:00,Mathem,1,0.286,0.286,True,0.9914396998374218,30.02564439628928,66.97593087674578,none
2026-01-01 15:00:00+00:00,Postnord,1,0.418,0.418,True,0.9914396998374218,30.02564439628928,66.97593087674578,none
2026-01-01 15:00:00+00:00,Airmee,1,0.132,0.132,True,0.9914396998374218,30.02564439628928,66.97593087674578,none
2026-01-01 16:00:00+00:00,ICA,1,0.776,0.776,True,0.9914404020446115,30.024643033777547,66.97390644090187,none
2026-01-01 16:00:00+00:00,Mathem,1,0.286,0.286,True,0.9914404020446115,30.024643033777547,66.97390644090187,none
2026-01-01 16:00:00+00:00,Postnord,1,0.418,0.418,True,0.9914404020446115,30.024643033777547,66.97390644090187,none
2026-01-01 16:00:00+00:00,Airmee,1,0.132,0.132,True,0.9914404020446115,30.024643033777547,66.97390644090187,none
2026-01-01 17:00:00+00:00,ICA,1,0.776,0.776,True,0.9914422077307066,30.022068070232987,66.96870067141003,none
2026-01-01 17:00:00+00:00,Mathem,1,0.286,0.286,True,0.9914422077307066,30.022068070232987,66.96870067141003,none
2026-01-01 17:00:00+00:00,Postnord,1,0.418,0.418,True,0.9914422077307066,30.022068070232987,66.96870067141003,none
2026-01-01 17:00:00+00:00,Airmee,1,0.132,0.132,True,0.9914422077307066,30.022068070232987,66.96870067141003,none
2026-01-01 18:00:00+00:00,ICA,1,0.776,0.776,True,0.9914954568649439,29.94612252184386,66.81515354282476,none
2026-01-01 18:00:00+00:00,Mathem,1,0.286,0.286,True,0.9914954568649439,29.94612252184386,66.81515354282476,none
2026-01-01 18:00:00+00:00,Postnord,1,0.418,0.418,True,0.9914954568649439,29.94612252184386,66.81515354282476,none
2026-01-01 18:00:00+00:00,Airmee,1,0.132,0.132,True,0.9914954568649439,29.94612252184386,66.81515354282476,none
2026-01-01 19:00:00+00:00,ICA,1,0.776,0.776,True,0.9915479204423451,29.871277235691764,66.66381376178859,none
2026-01-01 19:00:00+00:00,Mathem,1,0.286,0.286,True,0.9915479204423451,29.871277235691764,66.66381376178859,none
2026-01-01 19:00:00+00:00,Postnord,1,0.418,0.418,True,0.9915479204423451,29.871277235691764,66.66381376178859,none
2026-01-01 19:00:00+00:00,Airmee,1,0.132,0.132,True,0.9915479204423451,29.871277235691764,66.66381376178859,none
2026-01-01 20:00:00+00:00,ICA,1,0.776,0.776,True,0.9922718104931482,28.83664038122347,64.56975302038295,none
2026-01-01 20:00:00+00:00,Mathem,1,0.286,0.286,True,0.9922718104931482,28.83664038122347,64.56975302038295,none
2026-01-01 20:00:00+00:00,Postnord,1,0.418,0.418,True,0.9922718104931482,28.83664038122347,64.56975302038295,none
2026-01-01 20:00:00+00:00,Airmee,1,0.132,0.132,True,0.9922718104931482,28.83664038122347,64.56975302038295,none
2026-01-01 21:00:00+00:00,ICA,1,0.776,0.776,True,0.9922409803338262,28.880755932623348,64.65916238366465,none
2026-01-01 21:00:00+00:00,Mathem,1,0.286,0.286,True,0.9922409803338262,28.880755932623348,64.65916238366465,none
2026-01-01 21:00:00+00:00,Postnord,1,0.418,0.418,True,0.9922409803338262,28.880755932623348,64.65916238366465,none
2026-01-01 21:00:00+00:00,Airmee,1,0.132,0.132,True,0.9922409803338262,28.880755932623348,64.65916238366465,none
2026-01-01 22:00:00+00:00,ICA,1,0.776,0.776,True,0.9923676644958441,28.69943945177205,64.2916426886931,none
2026-01-01 22:00:00+00:00,Mathem,1,0.286,0.286,True,0.9923676644958441,28.69943945177205,64.2916426886931,none
2026-01-01 22:00:00+00:00,Postnord,1,0.418,0.418,True,0.9923676644958441,28.69943945177205,64.2916426886931,none
2026-01-01 22:00:00+00:00,Airmee,1,0.132,0.132,True,0.9923676644958441,28.69943945177205,64.2916426886931,none
2026-01-01 23:00:00+00:00,ICA,1,0.776,0.776,True,0.994353427089846,25.84387618463343,58.48637276520557,none
2026-01-01 23:00:00+00:00,Mathem,1,0.286,0.286,True,0.994353427089846,25.84387618463343,58.48637276520557,none
2026-01-01 23:00:00+00:00,Postnord,1,0.418,0.418,True,0.994353427089846,25.84387618463343,58.48637276520557,none
2026-01-01 23:00:00+00:00,Airmee,1,0.132,0.132,True,0.994353427089846,25.84387618463343,58.48637276520557,none
2026-01-02 00:00:00+00:00,ICA,1,0.776,0.776,True,0.9943817657988999,25.80295542580407,58.40291822839704,none
2026-01-02 00:00:00+00:00,Mathem,1,0.286,0.286,True,0.9943817657988999,25.80295542580407,58.40291822839704,none
2026-01-02 00:00:00+00:00,Postnord,1,0.418,0.418,True,0.9943817657988999,25.80295542580407,58.40291822839704,none
2026-01-02 00:00:00+00:00,Airmee,1,0.132,0.132,True,0.9943817657988999,25.80295542580407,58.40291822839704,none
2026-01-02 01:00:00+00:00,ICA,1,0.776,0.776,True,0.9945226362427735,25.59947638999331,57.98781460581892,none
2026-01-02 01:00:00+00:00,Mathem,1,0.286,0.286,True,0.9945226362427735,25.59947638999331,57.98781460581892,none
2026-01-02 01:00:00+00:00,Postnord,1,0.418,0.418,True,0.9945226362427735,25.59947638999331,57.98781460581892,none
2026-01-02 01:00:00+00:00,Airmee,1,0.132,0.132,True,0.9945226362427735,25.59947638999331,57.98781460581892,none
2026-01-02 02:00:00+00:00,ICA,1,0.776,0.776,True,0.9945363475756585,25.579665567915615,57.94738868529096,none
2026-01-02 02:00:00+00:00,Mathem,1,0.286,0.286,True,0.9945363475756585,25.579665567915615,57.94738868529096,none
2026-01-02 02:00:00+00:00,Postnord,1,0.418,0.418,True,0.9945363475756585,25.579665567915615,57.94738868529096,none
2026-01-02 02:00:00+00:00,Airmee,1,0.132,0.132,True,0.9945363475756585,25.579665567915615,57.94738868529096,none
2026-01-02 03:00:00+00:00,ICA,1,0.776,0.776,True,0.99453862995825,25.576367771229663,57.94065901340309,none
2026-01-02 03:00:00+00:00,Mathem,1,0.286,0.286,True,0.99453862995825,25.576367771229663,57.94065901340309,none
2026-01-02 03:00:00+00:00,Postnord,1,0.418,0.418,True,0.99453862995825,25.576367771229663,57.94065901340309,none
2026-01-02 03:00:00+00:00,Airmee,1,0.132,0.132,True,0.99453862995825,25.576367771229663,57.94065901340309,none
2026-01-02 04:00:00+00:00,ICA,1,0.776,0.776,True,0.9925763061726438,28.40058504050739,63.68562129967332,none
2026-01-02 04:00:00+00:00,Mathem,1,0.286,0.286,True,0.9925763061726438,28.40058504050739,63.68562129967332,none
2026-01-02 04:00:00+00:00,Postnord,1,0.418,0.418,True,0.9925763061726438,28.40058504050739,63.68562129967332,none
2026-01-02 04:00:00+00:00,Airmee,1,0.132,0.132,True,0.9925763061726438,28.40058504050739,63.68562129967332,none
2026-01-02 05:00:00+00:00,ICA,1,0.776,0.776,True,0.9919306832620378,29.32462297431499,65.55793061924913,none
2026-01-02 05:00:00+00:00,Mathem,1,0.286,0.286,True,0.9919306832620378,29.32462297431499,65.55793061924913,none
2026-01-02 05:00:00+00:00,Postnord,1,0.418,0.418,True,0.9919306832620378,29.32462297431499,65.55793061924913,none
2026-01-02 05:00:00+00:00,Airmee,1,0.132,0.132,True,0.9919306832620378,29.32462297431499,65.55793061924913,none
2026-01-02 06:00:00+00:00,ICA,1,0.776,0.776,True,0.991899386856957,29.369359167888437,65.64846772816522,none
2026-01-02 06:00:00+00:00,Mathem,1,0.286,0.286,True,0.991899386856957,29.369359167888437,65.64846772816522,none
2026-01-02 06:00:00+00:00,Postnord,1,0.418,0.418,True,0.991899386856957,29.369359167888437,65.64846772816522,none
2026-01-02 06:00:00+00:00,Airmee,1,0.132,0.132,True,0.991899386856957,29.369359167888437,65.64846772816522,none
2026-01-02 07:00:00+00:00,ICA,1,0.776,0.776,True,0.9918849704190985,29.3899641973735,65.69016601355514,none
2026-01-02 07:00:00+00:00,Mathem,1,0.286,0.286,True,0.9918849704190985,29.3899641973735,65.69016601355514,none
2026-01-02 07:00:00+00:00,Postnord,1,0.418,0.418,True,0.9918849704190985,29.3899641973735,65.69016601355514,none
2026-01-02 07:00:00+00:00,Airmee,1,0.132,0.132,True,0.9918849704190985,29.3899641973735,65.69016601355514,none
2026-01-02 08:00:00+00:00,ICA,1,0.776,0.776,True,0.9918352034954657,29.46108337344684,65.83407901920181,none
2026-01-02 08:00:00+00:00,Mathem,1,0.286,0.286,True,0.9918352034954657,29.46108337344684,65.83407901920181,none
2026-01-02 08:00:00+00:00,Postnord,1,0.418,0.418,True,0.9918352034954657,29.46108337344684,65.83407901920181,none
2026-01-02 08:00:00+00:00,Airmee,1,0.132,0.132,True,0.9918352034954657,29.46108337344684,65.83407901920181,none
2026-01-02 09:00:00+00:00,ICA,1,0.776,0.776,True,0.9918645820715449,29.41910219592775,65.74913008948171,none
2026-01-02 09:00:00+00:00,Mathem,1,0.286,0.286,True,0.9918645820715449,29.41910219592775,65.74913008948171,none
2026-01-02 09:00:00+00:00,Postnord,1,0.418,0.418,True,0.9918645820715449,29.41910219592775,65.74913008948171,none
2026-01-02 09:00:00+00:00,Airmee,1,0.132,0.132,True,0.9918645820715449,29.41910219592775,65.74913008948171,none
2026-01-02 10:00:00+00:00,ICA,1,0.776,0.776,True,0.9925366975947542,28.457342075836312,63.80073913536851,none
2026-01-02 10:00:00+00:00,Mathem,1,0.286,0.286,True,0.9925366975947542,28.457342075836312,63.80073913536851,none
2026-01-02 10:00:00+00:00,Postnord,1,0.418,0.418,True,0.9925366975947542,28.457342075836312,63.80073913536851,none
2026-01-02 10:00:00+00:00,Airmee,1,0.132,0.132,True,0.9925366975947542,28.457342075836312,63.80073913536851,none
2026-01-02 11:00:00+00:00,ICA,1,0.776,0.776,True,0.9924527342980269,28.57762239909697,64.04465946620161,none
2026-01-02 11:00:00+00:00,Mathem,1,0.286,0.286,True,0.9924527342980269,28.57762239909697,64.04465946620161,none
2026-01-02 11:00:00+00:00,Postnord,1,0.418,0.418,True,0.9924527342980269,28.57762239909697,64.04465946620161,none
2026-01-02 11:00:00+00:00,Airmee,1,0.132,0.132,True,0.9924527342980269,28.57762239909697,64.04465946620161,none
2026-01-02 12:00:00+00:00,ICA,1,0.776,0.776,True,0.992410703163416,28.637815654308646,64.16670755493995,none
2026-01-02 12:00:00+00:00,Mathem,1,0.286,0.286,True,0.992410703163416,28.637815654308646,64.16670755493995,none
2026-01-02 12:00:00+00:00,Postnord,1,0.418,0.418,True,0.992410703163416,28.637815654308646,64.16670755493995,none
2026-01-02 12:00:00+00:00,Airmee,1,0.132,0.132,True,0.992410703163416,28.637815654308646,64.16670755493995,none
2026-01-02 13:00:00+00:00,ICA,1,0.776,0.776,True,0.9923307294958654,28.75231387220939,64.39882862821868,none
2026-01-02 13:00:00+00:00,Mathem,1,0.286,0.286,True,0.9923307294958654,28.75231387220939,64.39882862821868,none
2026-01-02 13:00:00+00:00,Postnord,1,0.418,0.418,True,0.9923307294958654,28.75231387220939,64.39882862821868,none
2026-01-02 13:00:00+00:00,Airmee,1,0.132,0.132,True,0.9923307294958654,28.75231387220939,64.39882862821868,none
2026-01-02 14:00:00+00:00,ICA,1,0.776,0.776,True,0.992284582491356,28.8183627494498,64.53270757814246,none
2026-01-02 14:00:00+00:00,Mathem,1,0.286,0.286,True,0.992284582491356,28.8183627494498,64.53270757814246,none
2026-01-02 14:00:00+00:00,Postnord,1,0.418,0.418,True,0.992284582491356,28.8183627494498,64.53270757814246,none
2026-01-02 14:00:00+00:00,Airmee,1,0.132,0.132,True,0.992284582491356,28.8183627494498,64.53270757814246,none
2026-01-02 15:00:00+00:00,ICA,1,0.776,0.776,True,0.9915608351956274,29.85284980733769,66.62655022896274,none
2026-01-02 15:00:00+00:00,Mathem,1,0.286,0.286,True,0.9915608351956274,29.85284980733769,66.62655022896274,none
2026-01-02 15:00:00+00:00,Postnord,1,0.418,0.418,True,0.9915608351956274,29.85284980733769,66.62655022896274,none
2026-01-02 15:00:00+00:00,Airmee,1,0.132,0.132,True,0.9915608351956274,29.85284980733769,66.62655022896274,none
2026-01-02 16:00:00+00:00,ICA,1,0.776,0.776,True,0.9915295311670964,29.89751390770329,66.71686717653596,none
2026-01-02 16:00:00+00:00,Mathem,1,0.286,0.286,True,0.9915295311670964,29.89751390770329,66.71686717653596,none
2026-01-02 16:00:00+00:00,Postnord,1,0.418,0.418,True,0.9915295311670964,29.89751390770329,66.71686717653596,none
2026-01-02 16:00:00+00:00,Airmee,1,0.132,0.132,True,0.9915295311670964,29.89751390770329,66.71686717653596,none
2026-01-02 17:00:00+00:00,ICA,1,0.776,0.776,True,0.9914063959954855,30.073132266150914,67.07193274428593,none
2026-01-02 17:00:00+00:00,Mathem,1,0.286,0.286,True,0.9914063959954855,30.073132266150914,67.07193274428593,none
2026-01-02 17:00:00+00:00,Postnord,1,0.418,0.418,True,0.9914063959954855,30.073132266150914,67.07193274428593,none
2026-01-02 17:00:00+00:00,Airmee,1,0.132,0.132,True,0.9914063959954855,30.073132266150914,67.07193274428593,none
2026-01-02 18:00:00+00:00,ICA,1,0.776,0.776,True,0.9914908512824195,29.952691958510012,66.82843635753598,none
2026-01-02 18:00:00+00:00,Mathem,1,0.286,0.286,True,0.9914908512824195,29.952691958510012,66.82843635753598,none
2026-01-02 18:00:00+00:00,Postnord,1,0.418,0.418,True,0.9914908512824195,29.952691958510012,66.82843635753598,none
2026-01-02 18:00:00+00:00,Airmee,1,0.132,0.132,True,0.9914908512824195,29.952691958510012,66.82843635753598,none
2026-01-02 19:00:00+00:00,ICA,1,0.776,0.776,True,0.9914659727587593,29.98817620413948,66.90018006937352,none
2026-01-02 19:00:00+00:00,Mathem,1,0.286,0.286,True,0.9914659727587593,29.98817620413948,66.90018006937352,none
2026-01-02 19:00:00+00:00,Postnord,1,0.418,0.418,True,0.9914659727587593,29.98817620413948,66.90018006937352,none
2026-01-02 19:00:00+00:00,Airmee,1,0.132,0.132,True,0.9914659727587593,29.98817620413948,66.90018006937352,none
2026-01-02 20:00:00+00:00,ICA,1,0.776,0.776,True,0.9922324705009782,28.892931695975832,64.68383790170526,none
2026-01-02 20:00:00+00:00,Mathem,1,0.286,0.286,True,0.9922324705009782,28.892931695975832,64.68383790170526,none
2026-01-02 20:00:00+00:00,Postnord,1,0.418,0.418,True,0.9922324705009782,28.892931695975832,64.68383790170526,none
2026-01-02 20:00:00+00:00,Airmee,1,0.132,0.132,True,0.9922324705009782,28.892931695975832,64.68383790170526,none
2026-01-02 21:00:00+00:00,ICA,1,0.776,0.776,True,0.99221891239966,28.912329436327816,64.72314847312465,none
2026-01-02 21:00:00+00:00,Mathem,1,0.286,0.286,True,0.99221891239966,28.912329436327816,64.72314847312465,none
2026-01-02 21:00:00+00:00,Postnord,1,0.418,0.418,True,0.99221891239966,28.912329436327816,64.72314847312465,none
2026-01-02 21:00:00+00:00,Airmee,1,0.132,0.132,True,0.99221891239966,28.912329436327816,64.72314847312465,none
2026-01-02 22:00:00+00:00,ICA,1,0.776,0.776,True,0.9923250095013025,28.760501521531,64.4154255712941,none
2026-01-02 22:00:00+00:00,Mathem,1,0.286,0.286,True,0.9923250095013025,28.760501521531,64.4154255712941,none
2026-01-02 22:00:00+00:00,Postnord,1,0.418,0.418,True,0.9923250095013025,28.760501521531,64.4154255712941,none
2026-01-02 22:00:00+00:00,Airmee,1,0.132,0.132,True,0.9923250095013025,28.760501521531,64.4154255712941,none
2026-01-02 23:00:00+00:00,ICA,1,0.776,0.776,True,0.9943680180382367,25.82280757029744,58.443406091467395,none
2026-01-02 23:00:00+00:00,Mathem,1,0.286,0.286,True,0.9943680180382367,25.82280757029744,58.443406091467395,none
2026-01-02 23:00:00+00:00,Postnord,1,0.418,0.418,True,0.9943680180382367,25.82280757029744,58.443406091467395,none
2026-01-02 23:00:00+00:00,Airmee,1,0.132,0.132,True,0.9943680180382367,25.82280757029744,58.443406091467395,none
2026-01-03 00:00:00+00:00,ICA,1,0.776,0.776,True,0.9944237178988723,25.7423691556396,58.27934214957459,none
2026-01-03 00:00:00+00:00,Mathem,1,0.286,0.286,True,0.9944237178988723,25.7423691556396,58.27934214957459,none
2026-01-03 00:00:00+00:00,Postnord,1,0.418,0.418,True,0.9944237178988723,25.7423691556396,58.27934214957459,none
2026-01-03 00:00:00+00:00,Airmee,1,0.132,0.132,True,0.9944237178988723,25.7423691556396,58.27934214957459,none
2026-01-03 01:00:00+00:00,ICA,1,0.776,0.776,True,0.994439649954711,25.719357972490403,58.23240207537985,none
2026-01-03 01:00:00+00:00,Mathem,1,0.286,0.286,True,0.994439649954711,25.719357972490403,58.23240207537985,none
2026-01-03 01:00:00+00:00,Postnord,1,0.418,0.418,True,0.994439649954711,25.719357972490403,58.23240207537985,none
2026-01-03 01:00:00+00:00,Airmee,1,0.132,0.132,True,0.994439649954711,25.719357972490403,58.23240207537985,none
2026-01-03 02:00:00+00:00,ICA,1,0.776,0.776,True,0.9944688939702203,25.67711637539642,58.146227298966245,none
2026-01-03 02:00:00+00:00,Mathem,1,0.286,0.286,True,0.9944688939702203,25.67711637539642,58.146227298966245,none
2026-01-03 02:00:00+00:00,Postnord,1,0.418,0.418,True,0.9944688939702203,25.67711637539642,58.146227298966245,none
2026-01-03 02:00:00+00:00,Airmee,1,0.132,0.132,True,0.9944688939702203,25.67711637539642,58.146227298966245,none
2026-01-03 03:00:00+00:00,ICA,1,0.776,0.776,True,0.9945222621457276,25.600016890355022,57.98891752155051,none
2026-01-03 03:00:00+00:00,Mathem,1,0.286,0.286,True,0.9945222621457276,25.600016890355022,57.98891752155051,none
2026-01-03 03:00:00+00:00,Postnord,1,0.418,0.418,True,0.9945222621457276,25.600016890355022,57.98891752155051,none
2026-01-03 03:00:00+00:00,Airmee,1,0.132,0.132,True,0.9945222621457276,25.600016890355022,57.98891752155051,none
2026-01-03 04:00:00+00:00,ICA,1,0.776,0.776,True,0.994571192669072,25.52931519904998,57.844634768938384,none
2026-01-03 04:00:00+00:00,Mathem,1,0.286,0.286,True,0.994571192669072,25.52931519904998,57.844634768938384,none
2026-01-03 04:00:00+00:00,Postnord,1,0.418,0.418,True,0.994571192669072,25.52931519904998,57.844634768938384,none
2026-01-03 04:00:00+00:00,Airmee,1,0.132,0.132,True,0.994571192669072,25.52931519904998,57.844634768938384,none
2026-01-03 05:00:00+00:00,ICA,1,0.776,0.776,True,0.9945663673637802,25.536288033779975,57.85886555345151,none
2026-01-03 05:00:00+00:00,Mathem,1,0.286,0.286,True,0.9945663673637802,25.536288033779975,57.85886555345151,none
2026-01-03 05:00:00+00:00,Postnord,1,0.418,0.418,True,0.9945663673637802,25.536288033779975,57.85886555345151,none
2026-01-03 05:00:00+00:00,Airmee,1,0.132,0.132,True,0.9945663673637802,25.536288033779975,57.85886555345151,none
2026-01-03 06:00:00+00:00,ICA,1,0.776,0.776,True,0.9919938484534223,29.234311271917807,65.3751380006643,none
2026-01-03 06:00:00+00:00,Mathem,1,0.286,0.286,True,0.9919938484534223,29.234311271917807,65.3751380006643,none
2026-01-03 06:00:00+00:00,Postnord,1,0.418,0.418,True,0.9919938484534223,29.234311271917807,65.3751380006643,none
2026-01-03 06:00:00+00:00,Airmee,1,0.132,0.132,True,0.9919938484534223,29.234311271917807,65.3751380006643,none
2026-01-03 07:00:00+00:00,ICA,1,0.776,0.776,True,0.9919384378460065,29.31353722270284,65.5354942734382,none
2026-01-03 07:00:00+00:00,Mathem,1,0.286,0.286,True,0.9919384378460065,29.31353722270284,65.5354942734382,none
2026-01-03 07:00:00+00:00,Postnord,1,0.418,0.418,True,0.9919384378460065,29.31353722270284,65.5354942734382,none
2026-01-03 07:00:00+00:00,Airmee,1,0.132,0.132,True,0.9919384378460065,29.31353722270284,65.5354942734382,none
2026-01-03 08:00:00+00:00,ICA,1,0.776,0.776,True,0.9919827534981576,29.25017655012993,65.40725155299067,none
2026-01-03 08:00:00+00:00,Mathem,1,0.286,0.286,True,0.9919827534981576,29.25017655012993,65.40725155299067,none
2026-01-03 08:00:00+00:00,Postnord,1,0.418,0.418,True,0.9919827534981576,29.25017655012993,65.40725155299067,none
2026-01-03 08:00:00+00:00,Airmee,1,0.132,0.132,True,0.9919827534981576,29.25017655012993,65.40725155299067,none
2026-01-03 09:00:00+00:00,ICA,1,0.776,0.776,True,0.9919137477066148,29.34883212183343,65.6069258955553,none
2026-01-03 09:00:00+00:00,Mathem,1,0.286,0.286,True,0.9919137477066148,29.34883212183343,65.6069258955553,none
2026-01-03 09:00:00+00:00,Postnord,1,0.418,0.418,True,0.9919137477066148,29.34883212183343,65.6069258955553,none
2026-01-03 09:00:00+00:00,Airmee,1,0.132,0.132,True,0.9919137477066148,29.34883212183343,65.6069258955553,none
2026-01-03 10:00:00+00:00,ICA,1,0.776,0.776,True,0.9926199082542194,28.338093433474466,63.55885850119497,none
2026-01-03 10:00:00+00:00,Mathem,1,0.286,0.286,True,0.9926199082542194,28.338093433474466,63.55885850119497,none
2026-01-03 10:00:00+00:00,Postnord,1,0.418,0.418,True,0.9926199082542194,28.338093433474466,63.55885850119497,none
2026-01-03 10:00:00+00:00,Airmee,1,0.132,0.132,True,0.9926199082542194,28.338093433474466,63.55885850119497,none
2026-01-03 11:00:00+00:00,ICA,1,0.776,0.776,True,0.992561893009138,28.421239567165845,63.727515355927665,none
2026-01-03 11:00:00+00:00,Mathem,1,0.286,0.286,True,0.992561893009138,28.421239567165845,63.727515355927665,none
2026-01-03 11:00:00+00:00,Postnord,1,0.418,0.418,True,0.992561893009138,28.421239567165845,63.727515355927665,none
2026-01-03 11:00:00+00:00,Airmee,1,0.132,0.132,True,0.992561893009138,28.421239567165845,63.727515355927665,none
2026-01-03 12:00:00+00:00,ICA,1,0.776,0.776,True,0.9924459499943056,28.587339081349366,64.06436193799698,none
2026-01-03 12:00:00+00:00,Mathem,1,0.286,0.286,True,0.9924459499943056,28.587339081349366,64.06436193799698,none
2026-01-03 12:00:00+00:00,Postnord,1,0.418,0.418,True,0.9924459499943056,28.587339081349366,64.06436193799698,none
2026-01-03 12:00:00+00:00,Airmee,1,0.132,0.132,True,0.9924459499943056,28.587339081349366,64.06436193799698,none
2026-01-03 13:00:00+00:00,ICA,1,0.776,0.776,True,0.9924510461625645,28.580040226024938,64.04956211469826,none
2026-01-03 13:00:00+00:00,Mathem,1,0.286,0.286,True,0.9924510461625645,28.580040226024938,64.04956211469826,none
2026-01-03 13:00:00+00:00,Postnord,1,0.418,0.418,True,0.9924510461625645,28.580040226024938,64.04956211469826,none
2026-01-03 13:00:00+00:00,Airmee,1,0.132,0.132,True,0.9924510461625645,28.580040226024938,64.04956211469826,none
2026-01-03 14:00:00+00:00,ICA,1,0.776,0.776,True,0.9924458985420025,28.58741277169854,64.06451135827463,none
2026-01-03 14:00:00+00:00,Mathem,1,0.286,0.286,True,0.9924458985420025,28.58741277169854,64.06451135827463,none
2026-01-03 14:00:00+00:00,Postnord,1,0.418,0.418,True,0.9924458985420025,28.58741277169854,64.06451135827463,none
2026-01-03 14:00:00+00:00,Airmee,1,0.132,0.132,True,0.9924458985420025,28.58741277169854,64.06451135827463,none
2026-01-03 15:00:00+00:00,ICA,1,0.776,0.776,True,0.9916013212156777,29.79507447510003,66.50971147675725,none
2026-01-03 15:00:00+00:00,Mathem,1,0.286,0.286,True,0.9916013212156777,29.79507447510003,66.50971147675725,none
2026-01-03 15:00:00+00:00,Postnord,1,0.418,0.418,True,0.9916013212156777,29.79507447510003,66.50971147675725,none
2026-01-03 15:00:00+00:00,Airmee,1,0.132,0.132,True,0.9916013212156777,29.79507447510003,66.50971147675725,none
2026-01-03 16:00:00+00:00,ICA,1,0.776,0.776,True,0.9915653156753332,29.84645654858975,66.61362168076602,none
2026-01-03 16:00:00+00:00,Mathem,1,0.286,0.286,True,0.9915653156753332,29.84645654858975,66.61362168076602,none
2026-01-03 16:00:00+00:00,Postnord,1,0.418,0.418,True,0.9915653156753332,29.84645654858975,66.61362168076602,none
